,id,building,class_name,proff,num,friends,day,time
2856,40965,January Hall, Imperialism and Sexuality: India South Asia and the World: Writing-Intensive Seminar, Chandra,14,0,H,15.3
2857,40966,January Hall, Imperialism and Sexuality: India South Asia and the World: Writing-Intensive Seminar, Chandra,14,0,H,16.0
2858,40967,January Hall, Imperialism and Sexuality: India South Asia and the World: Writing-Intensive Seminar, Chandra,14,0,H,16.3
2859,40968,January Hall, Imperialism and Sexuality: India South Asia and the World: Writing-Intensive Seminar, Chandra,14,0,H,17.0
2860,40969,January Hall, Imperialism and Sexuality: India South Asia and the World: Writing-Intensive Seminar, Chandra,14,0,H,17.3
2861,40970,Danforth Ctr, World-wide Translation: Language Culture Technology, Infante,14,0,M,13.0
2862,40971,Danforth Ctr, World-wide Translation: Language Culture Technology, Infante,14,0,M,13.3
2863,40972,Danforth Ctr, World-wide Translation: Language Culture Technology, Infante,14,0,M,14.0
2864,40973,Danforth Ctr, World-wide Translation: Language Culture Technology, Infante,14,0,W,13.0
2865,40974,Danforth Ctr, World-wide Translation: Language Culture Technology, Infante,14,0,W,13.3
2866,40975,Danforth Ctr, World-wide Translation: Language Culture Technology, Infante,14,0,W,14.0
2867,40976,Rudolph, Topics in German Studies: Mehrsprachiges Deutschland (Multilingual Germany), Kerschen,9,0,M,14.3
2868,40977,Rudolph, Topics in German Studies: Mehrsprachiges Deutschland (Multilingual Germany), Kerschen,9,0,M,15.0
2869,40978,Rudolph, Topics in German Studies: Mehrsprachiges Deutschland (Multilingual Germany), Kerschen,9,0,M,15.3
2870,40979,Rudolph, Topics in German Studies: Mehrsprachiges Deutschland (Multilingual Germany), Kerschen,9,0,W,14.3
2871,40980,Rudolph, Topics in German Studies: Mehrsprachiges Deutschland (Multilingual Germany), Kerschen,9,0,W,15.0
2872,40981,Rudolph, Topics in German Studies: Mehrsprachiges Deutschland (Multilingual Germany), Kerschen,9,0,W,15.3
2873,40982,Seigle, Linguistics and Language Learning, Brantmeier,15,0,M,10.0
2874,40983,Seigle, Linguistics and Language Learning, Brantmeier,15,0,M,10.3
2875,40984,Seigle, Linguistics and Language Learning, Brantmeier,15,0,M,11.0
2876,40985,Seigle, Linguistics and Language Learning, Brantmeier,15,0,W,10.0
2877,40986,Seigle, Linguistics and Language Learning, Brantmeier,15,0,W,10.3
2878,40987,Seigle, Linguistics and Language Learning, Brantmeier,15,0,W,11.0
2879,40988,Seigle, Anthropology of Food, Richardson,33,0,M,16.0
2880,40989,Seigle, Anthropology of Food, Richardson,33,0,M,16.3
2881,40990,Seigle, Anthropology of Food, Richardson,33,0,M,17.0
2882,40991,Seigle, Anthropology of Food, Richardson,33,0,W,16.0
2883,40992,Seigle, Anthropology of Food, Richardson,33,0,W,16.3
2884,40993,Seigle, Anthropology of Food, Richardson,33,0,W,17.0
2885,40994,McMillan, Writing Culture, Beck,11,0,H,14.3
2886,40995,McMillan, Writing Culture, Beck,11,0,H,15.0
2887,40996,McMillan, Writing Culture, Beck,11,0,H,15.3
2888,40997,McMillan, Writing Culture, Beck,11,0,H,16.0
2889,40998,McMillan, Writing Culture, Beck,11,0,H,16.3
2890,40999,McMillan, Writing Culture, Beck,11,0,H,17.0
2891,41000,Wrighton, Environmental Policy, Pollak,21,0,T,14.3
2892,41001,Wrighton, Environmental Policy, Pollak,21,0,T,15.0
2893,41002,Wrighton, Environmental Policy, Pollak,21,0,T,15.3
2894,41003,Wrighton, Environmental Policy, Pollak,21,0,H,14.3
2895,41004,Wrighton, Environmental Policy, Pollak,21,0,H,15.0
2896,41005,Wrighton, Environmental Policy, Pollak,21,0,H,15.3
2897,41006,Schnuck Pav, International Climate Negotiation Seminar, Martin,9,0,W,16.0
2898,41007,Schnuck Pav, International Climate Negotiation Seminar, Martin,9,0,W,16.3
2899,41008,Schnuck Pav, International Climate Negotiation Seminar, Martin,9,0,W,17.0
2900,41009,Schnuck Pav, International Climate Negotiation Seminar, Martin,9,0,W,17.3
2901,41010,Schnuck Pav, International Climate Negotiation Seminar, Martin,9,0,W,18.0
2902,41011,Schnuck Pav, International Climate Negotiation Seminar, Martin,9,0,W,18.3
2915,41024,Cupples I, Citizenship in the Hot Seat. Migration and Borders in Latin America, Mora�a,12,0,T,16.0
2916,41025,Cupples I, Citizenship in the Hot Seat. Migration and Borders in Latin America, Mora�a,12,0,T,16.3
2917,41026,Cupples I, Citizenship in the Hot Seat. Migration and Borders in Latin America, Mora�a,12,0,T,17.0
2918,41027,Cupples I, Citizenship in the Hot Seat. Migration and Borders in Latin America, Mora�a,12,0,T,17.3
2919,41028,Cupples I, Citizenship in the Hot Seat. Migration and Borders in Latin America, Mora�a,12,0,T,18.0
2920,41029,Cupples I, Citizenship in the Hot Seat. Migration and Borders in Latin America, Mora�a,12,0,T,18.3
2927,41036,Cupples II, Advanced Seminar: Partition: The Making of India and Pakistan, Adcock,8,0,H,14.3
2928,41037,Cupples II, Advanced Seminar: Partition: The Making of India and Pakistan, Adcock,8,0,H,15.0
2929,41038,Cupples II, Advanced Seminar: Partition: The Making of India and Pakistan, Adcock,8,0,H,15.3
2930,41039,Cupples II, Advanced Seminar: Partition: The Making of India and Pakistan, Adcock,8,0,H,16.0
2931,41040,Cupples II, Advanced Seminar: Partition: The Making of India and Pakistan, Adcock,8,0,H,16.3
2932,41041,Cupples II, Advanced Seminar: Partition: The Making of India and Pakistan, Adcock,8,0,H,17.0
2933,41042,McMillan, Preparation for Global Studies Honors Thesis, Graebner,9,0,M,16.0
2934,41043,McMillan, Preparation for Global Studies Honors Thesis, Graebner,9,0,M,16.3
2935,41044,McMillan, Preparation for Global Studies Honors Thesis, Graebner,9,0,M,17.0
2936,41045,McMillan, Preparation for Global Studies Honors Thesis, Graebner,9,0,W,16.0
2937,41046,McMillan, Preparation for Global Studies Honors Thesis, Graebner,9,0,W,16.3
2938,41047,McMillan, Preparation for Global Studies Honors Thesis, Graebner,9,0,W,17.0
2939,41048,January Hall, Advanced Seminar: Medicine Disease and Empire, Ramos,13,0,T,15.0
2940,41049,January Hall, Advanced Seminar: Medicine Disease and Empire, Ramos,13,0,T,15.3
2941,41050,January Hall, Advanced Seminar: Medicine Disease and Empire, Ramos,13,0,T,16.0
2942,41051,January Hall, Advanced Seminar: Medicine Disease and Empire, Ramos,13,0,T,16.3
2943,41052,January Hall, Advanced Seminar: Medicine Disease and Empire, Ramos,13,0,T,17.0
2944,41053,January Hall, Advanced Seminar: Medicine Disease and Empire, Ramos,13,0,T,17.3
2945,41054,McMillan, Global Asias, Kleutghen,7,0,W,8.3
2946,41055,McMillan, Global Asias, Kleutghen,7,0,W,9.0
2947,41056,McMillan, Global Asias, Kleutghen,7,0,W,9.3
2948,41057,McMillan, Global Asias, Kleutghen,7,0,W,10.0
2949,41058,McMillan, Global Asias, Kleutghen,7,0,W,10.3
2950,41059,McMillan, Global Asias, Kleutghen,7,0,W,11.0
2957,41066,Umrath, Beginning Latin I, Gonzales,10,0,M,15.0
2958,41067,Umrath, Beginning Latin I, Gonzales,10,0,M,15.3
2959,41068,Umrath, Beginning Latin I, Gonzales,10,0,T,15.0
2960,41069,Umrath, Beginning Latin I, Gonzales,10,0,T,15.3
2961,41070,Umrath, Beginning Latin I, Gonzales,10,0,W,15.0
2962,41071,Umrath, Beginning Latin I, Gonzales,10,0,W,15.3
2963,41072,Umrath, Beginning Latin I, Gonzales,10,0,H,15.0
2964,41073,Umrath, Beginning Latin I, Gonzales,10,0,H,15.3
2965,41074,Ridgley, Introduction to Latin Literature I, Purchase,4,0,M,15.0
2966,41075,Ridgley, Introduction to Latin Literature I, Purchase,4,0,M,15.3
2967,41076,Ridgley, Introduction to Latin Literature I, Purchase,4,0,W,15.0
2968,41077,Ridgley, Introduction to Latin Literature I, Purchase,4,0,W,15.3
2969,41078,Ridgley, Introduction to Latin Literature I, Purchase,4,0,F,15.0
2970,41079,Ridgley, Introduction to Latin Literature I, Purchase,4,0,F,15.3
2971,41080,Ridgley, Survey of Latin Literature: The Republic, Wilson,6,0,M,13.0
2972,41081,Ridgley, Survey of Latin Literature: The Republic, Wilson,6,0,M,13.3
2973,41082,Ridgley, Survey of Latin Literature: The Republic, Wilson,6,0,W,13.0
2974,41083,Ridgley, Survey of Latin Literature: The Republic, Wilson,6,0,W,13.3
2975,41084,Ridgley, Survey of Latin Literature: The Republic, Wilson,6,0,F,13.0
2976,41085,Ridgley, Survey of Latin Literature: The Republic, Wilson,6,0,F,13.3
2977,41086,Ridgley, Survey of Latin Literature: The Republic, Wilson,2,0,M,15.0
2978,41087,Ridgley, Survey of Latin Literature: The Republic, Wilson,2,0,M,15.3
2979,41088,Ridgley, Survey of Latin Literature: The Republic, Wilson,2,0,W,15.0
2980,41089,Ridgley, Survey of Latin Literature: The Republic, Wilson,2,0,W,15.3
2981,41090,Ridgley, Survey of Latin Literature: The Republic, Wilson,2,0,F,15.0
2982,41091,Ridgley, Survey of Latin Literature: The Republic, Wilson,2,0,F,15.3
2983,41092,Ridgley, Elegiac Poetry, Sears,6,0,M,16.0
2984,41093,Ridgley, Elegiac Poetry, Sears,6,0,M,16.3
2985,41094,Ridgley, Elegiac Poetry, Sears,6,0,M,17.0
2986,41095,Ridgley, Elegiac Poetry, Sears,6,0,W,16.0
2987,41096,Ridgley, Elegiac Poetry, Sears,6,0,W,16.3
2988,41097,Ridgley, Elegiac Poetry, Sears,6,0,W,17.0
2989,41098,Ridgley, Topics in Empire Latin: Written Sources on the Art of Rome, Aravecchia,10,0,T,10.0
2990,41099,Ridgley, Topics in Empire Latin: Written Sources on the Art of Rome, Aravecchia,10,0,T,10.3
2991,41100,Ridgley, Topics in Empire Latin: Written Sources on the Art of Rome, Aravecchia,10,0,T,11.0
2992,41101,Ridgley, Topics in Empire Latin: Written Sources on the Art of Rome, Aravecchia,10,0,H,10.0
2993,41102,Ridgley, Topics in Empire Latin: Written Sources on the Art of Rome, Aravecchia,10,0,H,10.3
2994,41103,Ridgley, Topics in Empire Latin: Written Sources on the Art of Rome, Aravecchia,10,0,H,11.0
2995,41104,Ridgley, Roman Theater, Moore,6,0,M,16.0
2996,41105,Ridgley, Roman Theater, Moore,6,0,M,16.3
2997,41106,Ridgley, Roman Theater, Moore,6,0,M,17.0
2998,41107,Ridgley, Roman Theater, Moore,6,0,W,16.0
2999,41108,Ridgley, Roman Theater, Moore,6,0,W,16.3
3000,41109,Ridgley, Roman Theater, Moore,6,0,W,17.0
3013,41122,Somers Family, Logic and Critical Analysis, Heil,26,0,M,8.3
3014,41123,Somers Family, Logic and Critical Analysis, Heil,26,0,M,9.0
3015,41124,Somers Family, Logic and Critical Analysis, Heil,26,0,M,9.3
3016,41125,Somers Family, Logic and Critical Analysis, Heil,26,0,W,8.3
3017,41126,Somers Family, Logic and Critical Analysis, Heil,26,0,W,9.0
3018,41127,Somers Family, Logic and Critical Analysis, Heil,26,0,W,9.3
3019,41128,Somers Family, Logic and Critical Analysis, Heil,36,0,M,14.3
3020,41129,Somers Family, Logic and Critical Analysis, Heil,36,0,M,15.0
3021,41130,Somers Family, Logic and Critical Analysis, Heil,36,0,M,15.3
3022,41131,Somers Family, Logic and Critical Analysis, Heil,36,0,W,14.3
3023,41132,Somers Family, Logic and Critical Analysis, Heil,36,0,W,15.0
3024,41133,Somers Family, Logic and Critical Analysis, Heil,36,0,W,15.3
3025,41134,Life Sciences, Introduction to Scientific Reasoning, Kadowaki,10,0,M,9.0
3026,41135,Life Sciences, Introduction to Scientific Reasoning, Kadowaki,10,0,M,9.3
3027,41136,Life Sciences, Introduction to Scientific Reasoning, Kadowaki,10,0,W,9.0
3028,41137,Life Sciences, Introduction to Scientific Reasoning, Kadowaki,10,0,W,9.3
3029,41138,Life Sciences, Introduction to Scientific Reasoning, Kadowaki,10,0,F,9.0
3030,41139,Life Sciences, Introduction to Scientific Reasoning, Kadowaki,10,0,F,9.3
3031,41140,Eads, Introduction to Environmental Ethics, Gulledge,28,0,T,8.3
3032,41141,Eads, Introduction to Environmental Ethics, Gulledge,28,0,T,9.0
3033,41142,Eads, Introduction to Environmental Ethics, Gulledge,28,0,T,9.3
3034,41143,Eads, Introduction to Environmental Ethics, Gulledge,28,0,H,8.3
3035,41144,Eads, Introduction to Environmental Ethics, Gulledge,28,0,H,9.0
3036,41145,Eads, Introduction to Environmental Ethics, Gulledge,28,0,H,9.3
3037,41146,Eads, Introduction to Environmental Ethics, Gulledge,34,0,T,10.0
3038,41147,Eads, Introduction to Environmental Ethics, Gulledge,34,0,T,10.3
3039,41148,Eads, Introduction to Environmental Ethics, Gulledge,34,0,T,11.0
3040,41149,Eads, Introduction to Environmental Ethics, Gulledge,34,0,H,10.0
3041,41150,Eads, Introduction to Environmental Ethics, Gulledge,34,0,H,10.3
3042,41151,Eads, Introduction to Environmental Ethics, Gulledge,34,0,H,11.0
3043,41152,Somers Family, Philosophy of Biology, Plutynski,17,0,T,13.0
3044,41153,Somers Family, Philosophy of Biology, Plutynski,17,0,T,13.3
3045,41154,Somers Family, Philosophy of Biology, Plutynski,17,0,T,14.0
3046,41155,Somers Family, Philosophy of Biology, Plutynski,17,0,H,13.0
3047,41156,Somers Family, Philosophy of Biology, Plutynski,17,0,H,13.3
3048,41157,Somers Family, Philosophy of Biology, Plutynski,17,0,H,14.0
3049,41158,Music Cls Bldg, Towards a New Music, Lenihan,17,0,T,11.3
3050,41159,Music Cls Bldg, Towards a New Music, Lenihan,17,0,T,12.0
3051,41160,Music Cls Bldg, Towards a New Music, Lenihan,17,0,T,12.3
3052,41161,Music Cls Bldg, Towards a New Music, Lenihan,17,0,H,11.3
3053,41162,Music Cls Bldg, Towards a New Music, Lenihan,17,0,H,12.0
3054,41163,Music Cls Bldg, Towards a New Music, Lenihan,17,0,H,12.3
3055,41164,Somers Family, Descartes to Hume, Copenhaver,28,0,M,10.0
3056,41165,Somers Family, Descartes to Hume, Copenhaver,28,0,M,10.3
3057,41166,Somers Family, Descartes to Hume, Copenhaver,28,0,M,11.0
3058,41167,Somers Family, Descartes to Hume, Copenhaver,28,0,W,10.0
3059,41168,Somers Family, Descartes to Hume, Copenhaver,28,0,W,10.3
3060,41169,Somers Family, Descartes to Hume, Copenhaver,28,0,W,11.0
3061,41170,Cupples II, Philosophy of Emotions, Westfall,28,0,M,16.0
3062,41171,Cupples II, Philosophy of Emotions, Westfall,28,0,M,16.3
3063,41172,Cupples II, Philosophy of Emotions, Westfall,28,0,M,17.0
3064,41173,Cupples II, Philosophy of Emotions, Westfall,28,0,W,16.0
3065,41174,Cupples II, Philosophy of Emotions, Westfall,28,0,W,16.3
3066,41175,Cupples II, Philosophy of Emotions, Westfall,28,0,W,17.0
3067,41176,Eads, Existentialism, Gardner,34,0,T,13.0
3068,41177,Eads, Existentialism, Gardner,34,0,T,13.3
3069,41178,Eads, Existentialism, Gardner,34,0,T,14.0
3070,41179,Eads, Existentialism, Gardner,34,0,H,13.0
3071,41180,Eads, Existentialism, Gardner,34,0,H,13.3
3072,41181,Eads, Existentialism, Gardner,34,0,H,14.0
3073,41182,Wilson, Advanced Metaphysics, Heil,9,0,T,13.0
3074,41183,Wilson, Advanced Metaphysics, Heil,9,0,T,13.3
3075,41184,Wilson, Advanced Metaphysics, Heil,9,0,T,14.0
3076,41185,Wilson, Advanced Metaphysics, Heil,9,0,T,14.3
3077,41186,Wilson, Advanced Metaphysics, Heil,9,0,T,15.0
3078,41187,Wilson, Advanced Metaphysics, Heil,9,0,T,15.3
3079,41188,Wilson, Metaethics, Hazlett,12,0,T,10.0
3080,41189,Wilson, Metaethics, Hazlett,12,0,T,10.3
3081,41190,Wilson, Metaethics, Hazlett,12,0,T,11.0
3082,41191,Wilson, Metaethics, Hazlett,12,0,H,10.0
3083,41192,Wilson, Metaethics, Hazlett,12,0,H,10.3
3084,41193,Wilson, Metaethics, Hazlett,12,0,H,11.0
3085,41194,Wilson, History of Analytic Philosophy, Kvanvig,6,0,M,10.0
3086,41195,Wilson, History of Analytic Philosophy, Kvanvig,6,0,M,10.3
3087,41196,Wilson, History of Analytic Philosophy, Kvanvig,6,0,M,11.0
3088,41197,Wilson, History of Analytic Philosophy, Kvanvig,6,0,W,10.0
3089,41198,Wilson, History of Analytic Philosophy, Kvanvig,6,0,W,10.3
3090,41199,Wilson, History of Analytic Philosophy, Kvanvig,6,0,W,11.0
3091,41200,Wilson, Proseminar in Philosophy:, O'Callaghan,4,0,W,15.0
3092,41201,Wilson, Proseminar in Philosophy:, O'Callaghan,4,0,W,15.3
3093,41202,Wilson, Proseminar in Philosophy:, O'Callaghan,4,0,W,16.0
3094,41203,Wilson, Proseminar in Philosophy:, O'Callaghan,4,0,W,16.3
3095,41204,Wilson, Proseminar in Philosophy:, O'Callaghan,4,0,W,17.0
3096,41205,Wilson, Proseminar in Philosophy:, O'Callaghan,4,0,W,17.3
3097,41206,Wilson, Survey Seminar: Contemporary Political Philosophy, Watson,13,0,H,13.0
3098,41207,Wilson, Survey Seminar: Contemporary Political Philosophy, Watson,13,0,H,13.3
3099,41208,Wilson, Survey Seminar: Contemporary Political Philosophy, Watson,13,0,H,14.0
3100,41209,Wilson, Survey Seminar: Contemporary Political Philosophy, Watson,13,0,H,14.3
3101,41210,Wilson, Survey Seminar: Contemporary Political Philosophy, Watson,13,0,H,15.0
3102,41211,Wilson, Survey Seminar: Contemporary Political Philosophy, Watson,13,0,H,15.3
3109,41218,Wilson, Research Seminar: Permissivism and Restrictivism, Kvanvig,10,0,M,11.3
3110,41219,Wilson, Research Seminar: Permissivism and Restrictivism, Kvanvig,10,0,M,12.0
3111,41220,Wilson, Research Seminar: Permissivism and Restrictivism, Kvanvig,10,0,M,12.3
3112,41221,Wilson, Research Seminar: Permissivism and Restrictivism, Kvanvig,10,0,M,13.0
3113,41222,Wilson, Research Seminar: Permissivism and Restrictivism, Kvanvig,10,0,M,13.3
3114,41223,Wilson, Research Seminar: Permissivism and Restrictivism, Kvanvig,10,0,M,14.0
3127,41236,Lopata Hall, Western Civilization I, Pegg,20,0,T,10.0
3128,41237,Lopata Hall, Western Civilization I, Pegg,20,0,T,10.3
3129,41238,Lopata Hall, Western Civilization I, Pegg,20,0,H,10.0
3130,41239,Lopata Hall, Western Civilization I, Pegg,20,0,H,10.3
3131,41240,Cupples II, Western Civilization I, Pegg,11,0,F,11.0
3132,41241,Cupples II, Western Civilization I, Pegg,11,0,F,11.3
3133,41242,Cupples II, Western Civilization I, Pegg,9,0,F,12.0
3134,41243,Cupples II, Western Civilization I, Pegg,9,0,F,12.3
3135,41244,Duncker, Thinking About Religion, Kravchenko,20,0,M,10.0
3136,41245,Duncker, Thinking About Religion, Kravchenko,20,0,M,10.3
3137,41246,Duncker, Thinking About Religion, Kravchenko,20,0,W,10.0
3138,41247,Duncker, Thinking About Religion, Kravchenko,20,0,W,10.3
3139,41248,Duncker, Thinking About Religion, Kravchenko,20,0,F,10.0
3140,41249,Duncker, Thinking About Religion, Kravchenko,20,0,F,10.3
3141,41250,Weil, Thinking About Religion, Kravchenko,23,0,M,12.0
3142,41251,Weil, Thinking About Religion, Kravchenko,23,0,M,12.3
3143,41252,Weil, Thinking About Religion, Kravchenko,23,0,W,12.0
3144,41253,Weil, Thinking About Religion, Kravchenko,23,0,W,12.3
3145,41254,Weil, Thinking About Religion, Kravchenko,23,0,F,12.0
3146,41255,Weil, Thinking About Religion, Kravchenko,23,0,F,12.3
3147,41256,Mallinckrodt, Religion and American Society, Maffly-Kipp,17,0,M,10.0
3148,41257,Mallinckrodt, Religion and American Society, Maffly-Kipp,17,0,M,10.3
3149,41258,Mallinckrodt, Religion and American Society, Maffly-Kipp,17,0,M,11.0
3150,41259,Mallinckrodt, Religion and American Society, Maffly-Kipp,17,0,W,10.0
3151,41260,Mallinckrodt, Religion and American Society, Maffly-Kipp,17,0,W,10.3
3152,41261,Mallinckrodt, Religion and American Society, Maffly-Kipp,17,0,W,11.0
3171,41280,Cupples II, Humors Pox and Plague: Medieval and Early Modern Medicine, Ramos,28,0,M,13.0
3172,41281,Cupples II, Humors Pox and Plague: Medieval and Early Modern Medicine, Ramos,28,0,M,13.3
3173,41282,Cupples II, Humors Pox and Plague: Medieval and Early Modern Medicine, Ramos,28,0,M,14.0
3174,41283,Cupples II, Humors Pox and Plague: Medieval and Early Modern Medicine, Ramos,28,0,W,13.0
3175,41284,Cupples II, Humors Pox and Plague: Medieval and Early Modern Medicine, Ramos,28,0,W,13.3
3176,41285,Cupples II, Humors Pox and Plague: Medieval and Early Modern Medicine, Ramos,28,0,W,14.0
3183,41292,Cupples II, The Jewish Experience in the United States: A History of Exceptions and Exceptionalism, Jay,20,0,M,16.0
3184,41293,Cupples II, The Jewish Experience in the United States: A History of Exceptions and Exceptionalism, Jay,20,0,M,16.3
3185,41294,Cupples II, The Jewish Experience in the United States: A History of Exceptions and Exceptionalism, Jay,20,0,M,17.0
3186,41295,Cupples II, The Jewish Experience in the United States: A History of Exceptions and Exceptionalism, Jay,20,0,W,16.0
3187,41296,Cupples II, The Jewish Experience in the United States: A History of Exceptions and Exceptionalism, Jay,20,0,W,16.3
3188,41297,Cupples II, The Jewish Experience in the United States: A History of Exceptions and Exceptionalism, Jay,20,0,W,17.0
3201,41310,Seigle, The Politics of Play and Protest: Religion and Sports in America, Musselman,17,0,M,16.0
3202,41311,Seigle, The Politics of Play and Protest: Religion and Sports in America, Musselman,17,0,M,16.3
3203,41312,Seigle, The Politics of Play and Protest: Religion and Sports in America, Musselman,17,0,M,17.0
3204,41313,Seigle, The Politics of Play and Protest: Religion and Sports in America, Musselman,17,0,W,16.0
3205,41314,Seigle, The Politics of Play and Protest: Religion and Sports in America, Musselman,17,0,W,16.3
3206,41315,Seigle, The Politics of Play and Protest: Religion and Sports in America, Musselman,17,0,W,17.0
3207,41316,Wrighton, Exodus, Barmash,5,0,M,8.3
3208,41317,Wrighton, Exodus, Barmash,5,0,M,9.0
3209,41318,Wrighton, Exodus, Barmash,5,0,M,9.3
3210,41319,Wrighton, Exodus, Barmash,5,0,W,8.3
3211,41320,Wrighton, Exodus, Barmash,5,0,W,9.0
3212,41321,Wrighton, Exodus, Barmash,5,0,W,9.3
3213,41322,Rudolph, The Bible as Literature, Thomas,22,0,M,14.3
3214,41323,Rudolph, The Bible as Literature, Thomas,22,0,M,15.0
3215,41324,Rudolph, The Bible as Literature, Thomas,22,0,M,15.3
3216,41325,Rudolph, The Bible as Literature, Thomas,22,0,W,14.3
3217,41326,Rudolph, The Bible as Literature, Thomas,22,0,W,15.0
3218,41327,Rudolph, The Bible as Literature, Thomas,22,0,W,15.3
3219,41328,Cupples I, The Sephardic Experience: 1492 to the Present, Jacobs,3,0,T,11.3
3220,41329,Cupples I, The Sephardic Experience: 1492 to the Present, Jacobs,3,0,T,12.0
3221,41330,Cupples I, The Sephardic Experience: 1492 to the Present, Jacobs,3,0,T,12.3
3222,41331,Cupples I, The Sephardic Experience: 1492 to the Present, Jacobs,3,0,H,11.3
3223,41332,Cupples I, The Sephardic Experience: 1492 to the Present, Jacobs,3,0,H,12.0
3224,41333,Cupples I, The Sephardic Experience: 1492 to the Present, Jacobs,3,0,H,12.3
3225,41334,Cupples II, Religion and the Origins of Capitalism, Valeri,24,0,T,14.3
3226,41335,Cupples II, Religion and the Origins of Capitalism, Valeri,24,0,T,15.0
3227,41336,Cupples II, Religion and the Origins of Capitalism, Valeri,24,0,T,15.3
3228,41337,Cupples II, Religion and the Origins of Capitalism, Valeri,24,0,H,14.3
3229,41338,Cupples II, Religion and the Origins of Capitalism, Valeri,24,0,H,15.0
3230,41339,Cupples II, Religion and the Origins of Capitalism, Valeri,24,0,H,15.3
3237,41346,Weil, Topics in Religious Studies: Religion in the Kitchen, Kravchenko,14,0,M,13.0
3238,41347,Weil, Topics in Religious Studies: Religion in the Kitchen, Kravchenko,14,0,M,13.3
3239,41348,Weil, Topics in Religious Studies: Religion in the Kitchen, Kravchenko,14,0,M,14.0
3240,41349,Weil, Topics in Religious Studies: Religion in the Kitchen, Kravchenko,14,0,W,13.0
3241,41350,Weil, Topics in Religious Studies: Religion in the Kitchen, Kravchenko,14,0,W,13.3
3242,41351,Weil, Topics in Religious Studies: Religion in the Kitchen, Kravchenko,14,0,W,14.0
3243,41352,Busch, Magicians Healers and Holy Men, Jenott,91,0,M,15.0
3244,41353,Busch, Magicians Healers and Holy Men, Jenott,91,0,M,15.3
3245,41354,Busch, Magicians Healers and Holy Men, Jenott,91,0,W,15.0
3246,41355,Busch, Magicians Healers and Holy Men, Jenott,91,0,W,15.3
3247,41356,Sever, Magicians Healers and Holy Men, Andrews,19,0,F,15.0
3248,41357,Sever, Magicians Healers and Holy Men, Andrews,19,0,F,15.3
3249,41358,Seigle, Magicians Healers and Holy Men, Kamens,19,0,F,15.0
3250,41359,Seigle, Magicians Healers and Holy Men, Kamens,19,0,F,15.3
3251,41360,Seigle, Magicians Healers and Holy Men, Pawlush,17,0,F,15.0
3252,41361,Seigle, Magicians Healers and Holy Men, Pawlush,17,0,F,15.3
3253,41362,Eads, Magicians Healers and Holy Men, Register,19,0,F,15.0
3254,41363,Eads, Magicians Healers and Holy Men, Register,19,0,F,15.3
3255,41364,Eads, Magicians Healers and Holy Men, Van Denburgh,17,0,F,15.0
3256,41365,Eads, Magicians Healers and Holy Men, Van Denburgh,17,0,F,15.3
3257,41366,Mallinckrodt, Mormon History in Global Context, Maffly-Kipp,13,0,M,15.0
3258,41367,Mallinckrodt, Mormon History in Global Context, Maffly-Kipp,13,0,M,15.3
3259,41368,Mallinckrodt, Mormon History in Global Context, Maffly-Kipp,13,0,M,16.0
3260,41369,Mallinckrodt, Mormon History in Global Context, Maffly-Kipp,13,0,M,16.3
3261,41370,Mallinckrodt, Mormon History in Global Context, Maffly-Kipp,13,0,M,17.0
3262,41371,Mallinckrodt, Mormon History in Global Context, Maffly-Kipp,13,0,M,17.3
3263,41372,Cupples II, Medieval Christianity, Bornstein,8,0,T,16.0
3264,41373,Cupples II, Medieval Christianity, Bornstein,8,0,T,16.3
3265,41374,Cupples II, Medieval Christianity, Bornstein,8,0,T,17.0
3266,41375,Cupples II, Medieval Christianity, Bornstein,8,0,H,16.0
3267,41376,Cupples II, Medieval Christianity, Bornstein,8,0,H,16.3
3268,41377,Cupples II, Medieval Christianity, Bornstein,8,0,H,17.0
3269,41378,Cupples II, Capstone Seminar: Conferring Birds and Talking Dogs: Animal Studies in JIMES, Berg,3,0,M,14.3
3270,41379,Cupples II, Capstone Seminar: Conferring Birds and Talking Dogs: Animal Studies in JIMES, Berg,3,0,M,15.0
3271,41380,Cupples II, Capstone Seminar: Conferring Birds and Talking Dogs: Animal Studies in JIMES, Berg,3,0,M,15.3
3272,41381,Cupples II, Capstone Seminar: Conferring Birds and Talking Dogs: Animal Studies in JIMES, Berg,3,0,W,14.3
3273,41382,Cupples II, Capstone Seminar: Conferring Birds and Talking Dogs: Animal Studies in JIMES, Berg,3,0,W,15.0
3274,41383,Cupples II, Capstone Seminar: Conferring Birds and Talking Dogs: Animal Studies in JIMES, Berg,3,0,W,15.3
3281,41390,Rudolph, Dante, Sherberg,6,0,T,16.0
3282,41391,Rudolph, Dante, Sherberg,6,0,T,16.3
3283,41392,Rudolph, Dante, Sherberg,6,0,T,17.0
3284,41393,Rudolph, Dante, Sherberg,6,0,H,16.0
3285,41394,Rudolph, Dante, Sherberg,6,0,H,16.3
3286,41395,Rudolph, Dante, Sherberg,6,0,H,17.0
3287,41396,Lopata House, First-Year Seminar: Introduction to Urban Studies, Camp Yeakey,14,0,W,14.0
3288,41397,Lopata House, First-Year Seminar: Introduction to Urban Studies, Camp Yeakey,14,0,W,14.3
3289,41398,Lopata House, First-Year Seminar: Introduction to Urban Studies, Camp Yeakey,14,0,W,15.0
