id,building,class_name,proff,num,friends,day,time,classNum
55744,"Schnuck Pav"," International Climate Negotiation Seminar"," Martin",9,0,W,16.3000,202
55745,"Schnuck Pav"," International Climate Negotiation Seminar"," Martin",9,0,W,17.0000,202
55746,"Schnuck Pav"," International Climate Negotiation Seminar"," Martin",9,0,W,17.3000,202
55747,"Schnuck Pav"," International Climate Negotiation Seminar"," Martin",9,0,W,18.0000,202
55748,"Schnuck Pav"," International Climate Negotiation Seminar"," Martin",9,0,W,18.3000,202
55749,Busch," Topics in Korean Literature and Culture: Global Korean Music through a Cultural Lens"," Lee W",8,0,W,15.0000,14
55750,Busch," Topics in Korean Literature and Culture: Global Korean Music through a Cultural Lens"," Lee W",8,0,W,15.3000,14
55751,Busch," Topics in Korean Literature and Culture: Global Korean Music through a Cultural Lens"," Lee W",8,0,W,16.0000,14
55752,Busch," Topics in Korean Literature and Culture: Global Korean Music through a Cultural Lens"," Lee W",8,0,W,16.3000,14
55753,Busch," Topics in Korean Literature and Culture: Global Korean Music through a Cultural Lens"," Lee W",8,0,W,17.0000,14
55754,Busch," Topics in Korean Literature and Culture: Global Korean Music through a Cultural Lens"," Lee W",8,0,W,17.3000,14
55755,"Cupples I"," Japanese Textual Analysis"," Poletto",4,0,T,15.0000,216
55756,"Cupples I"," Japanese Textual Analysis"," Poletto",4,0,T,15.3000,216
55757,"Cupples I"," Japanese Textual Analysis"," Poletto",4,0,T,16.0000,216
55758,"Cupples I"," Japanese Textual Analysis"," Poletto",4,0,T,16.3000,216
55759,"Cupples I"," Japanese Textual Analysis"," Poletto",4,0,T,17.0000,216
55760,"Cupples I"," Japanese Textual Analysis"," Poletto",4,0,T,17.3000,216
55761,"Cupples I"," Citizenship in the Hot Seat. Migration and Borders in Latin America"," Mora�a",12,0,T,16.0000,215
55762,"Cupples I"," Citizenship in the Hot Seat. Migration and Borders in Latin America"," Mora�a",12,0,T,16.3000,215
55763,"Cupples I"," Citizenship in the Hot Seat. Migration and Borders in Latin America"," Mora�a",12,0,T,17.0000,215
55764,"Cupples I"," Citizenship in the Hot Seat. Migration and Borders in Latin America"," Mora�a",12,0,T,17.3000,215
55765,"Cupples I"," Citizenship in the Hot Seat. Migration and Borders in Latin America"," Mora�a",12,0,T,18.0000,215
55766,"Cupples I"," Citizenship in the Hot Seat. Migration and Borders in Latin America"," Mora�a",12,0,T,18.3000,215
55767,"Lopata Hall"," Topics in Japanese Culture: Reminiscences of Childhood and Youth"," Marcus",4,0,W,15.0000,201
55768,"Lopata Hall"," Topics in Japanese Culture: Reminiscences of Childhood and Youth"," Marcus",4,0,W,15.3000,201
55769,"Lopata Hall"," Topics in Japanese Culture: Reminiscences of Childhood and Youth"," Marcus",4,0,W,16.0000,201
55770,"Lopata Hall"," Topics in Japanese Culture: Reminiscences of Childhood and Youth"," Marcus",4,0,W,16.3000,201
55771,"Lopata Hall"," Topics in Japanese Culture: Reminiscences of Childhood and Youth"," Marcus",4,0,W,17.0000,201
55772,"Lopata Hall"," Topics in Japanese Culture: Reminiscences of Childhood and Youth"," Marcus",4,0,W,17.3000,201
55773,"Cupples II"," Advanced Seminar: Partition: The Making of India and Pakistan"," Adcock",8,0,H,14.3000,L007
55774,"Cupples II"," Advanced Seminar: Partition: The Making of India and Pakistan"," Adcock",8,0,H,15.0000,L007
55775,"Cupples II"," Advanced Seminar: Partition: The Making of India and Pakistan"," Adcock",8,0,H,15.3000,L007
55776,"Cupples II"," Advanced Seminar: Partition: The Making of India and Pakistan"," Adcock",8,0,H,16.0000,L007
55777,"Cupples II"," Advanced Seminar: Partition: The Making of India and Pakistan"," Adcock",8,0,H,16.3000,L007
55778,"Cupples II"," Advanced Seminar: Partition: The Making of India and Pakistan"," Adcock",8,0,H,17.0000,L007
55779,McMillan," Preparation for Global Studies Honors Thesis"," Graebner",9,0,M,16.0000,259
55780,McMillan," Preparation for Global Studies Honors Thesis"," Graebner",9,0,M,16.3000,259
55781,McMillan," Preparation for Global Studies Honors Thesis"," Graebner",9,0,M,17.0000,259
55782,McMillan," Preparation for Global Studies Honors Thesis"," Graebner",9,0,W,16.0000,259
55783,McMillan," Preparation for Global Studies Honors Thesis"," Graebner",9,0,W,16.3000,259
55784,McMillan," Preparation for Global Studies Honors Thesis"," Graebner",9,0,W,17.0000,259
55785,"January Hall"," Advanced Seminar: Medicine Disease and Empire"," Ramos",13,0,T,15.0000,10
55786,"January Hall"," Advanced Seminar: Medicine Disease and Empire"," Ramos",13,0,T,15.3000,10
55787,"January Hall"," Advanced Seminar: Medicine Disease and Empire"," Ramos",13,0,T,16.0000,10
55788,"January Hall"," Advanced Seminar: Medicine Disease and Empire"," Ramos",13,0,T,16.3000,10
55789,"January Hall"," Advanced Seminar: Medicine Disease and Empire"," Ramos",13,0,T,17.0000,10
55790,"January Hall"," Advanced Seminar: Medicine Disease and Empire"," Ramos",13,0,T,17.3000,10
55791,McMillan," Global Asias"," Kleutghen",7,0,W,8.3000,259
55792,McMillan," Global Asias"," Kleutghen",7,0,W,9.0000,259
55793,McMillan," Global Asias"," Kleutghen",7,0,W,9.3000,259
55794,McMillan," Global Asias"," Kleutghen",7,0,W,10.0000,259
55795,McMillan," Global Asias"," Kleutghen",7,0,W,10.3000,259
55796,McMillan," Global Asias"," Kleutghen",7,0,W,11.0000,259
55797,McMillan," Global Asias"," Kleutghen",7,0,W,8.3000,259
55798,McMillan," Global Asias"," Kleutghen",7,0,W,9.0000,259
55799,McMillan," Global Asias"," Kleutghen",7,0,W,9.3000,259
55800,McMillan," Global Asias"," Kleutghen",7,0,W,10.0000,259
55801,McMillan," Global Asias"," Kleutghen",7,0,W,10.3000,259
55802,McMillan," Global Asias"," Kleutghen",7,0,W,11.0000,259
55803,Umrath," Beginning Latin I"," Gonzales",10,0,M,15.0000,224
55804,Umrath," Beginning Latin I"," Gonzales",10,0,M,15.3000,224
55805,Umrath," Beginning Latin I"," Gonzales",10,0,T,15.0000,224
55806,Umrath," Beginning Latin I"," Gonzales",10,0,T,15.3000,224
55807,Umrath," Beginning Latin I"," Gonzales",10,0,W,15.0000,224
55808,Umrath," Beginning Latin I"," Gonzales",10,0,W,15.3000,224
55809,Umrath," Beginning Latin I"," Gonzales",10,0,H,15.0000,224
55810,Umrath," Beginning Latin I"," Gonzales",10,0,H,15.3000,224
55811,Ridgley," Introduction to Latin Literature I"," Purchase",4,0,M,15.0000,122
55812,Ridgley," Introduction to Latin Literature I"," Purchase",4,0,M,15.3000,122
55813,Ridgley," Introduction to Latin Literature I"," Purchase",4,0,W,15.0000,122
55814,Ridgley," Introduction to Latin Literature I"," Purchase",4,0,W,15.3000,122
55815,Ridgley," Introduction to Latin Literature I"," Purchase",4,0,F,15.0000,122
55816,Ridgley," Introduction to Latin Literature I"," Purchase",4,0,F,15.3000,122
55817,Ridgley," Survey of Latin Literature: The Republic"," Wilson",6,0,M,13.0000,107
55818,Ridgley," Survey of Latin Literature: The Republic"," Wilson",6,0,M,13.3000,107
55819,Ridgley," Survey of Latin Literature: The Republic"," Wilson",6,0,W,13.0000,107
55820,Ridgley," Survey of Latin Literature: The Republic"," Wilson",6,0,W,13.3000,107
55821,Ridgley," Survey of Latin Literature: The Republic"," Wilson",6,0,F,13.0000,107
55822,Ridgley," Survey of Latin Literature: The Republic"," Wilson",6,0,F,13.3000,107
55823,Ridgley," Survey of Latin Literature: The Republic"," Wilson",2,0,M,15.0000,107
55824,Ridgley," Survey of Latin Literature: The Republic"," Wilson",2,0,M,15.3000,107
55825,Ridgley," Survey of Latin Literature: The Republic"," Wilson",2,0,W,15.0000,107
55826,Ridgley," Survey of Latin Literature: The Republic"," Wilson",2,0,W,15.3000,107
55827,Ridgley," Survey of Latin Literature: The Republic"," Wilson",2,0,F,15.0000,107
55828,Ridgley," Survey of Latin Literature: The Republic"," Wilson",2,0,F,15.3000,107
55829,Ridgley," Elegiac Poetry"," Sears",6,0,M,16.0000,122
55830,Ridgley," Elegiac Poetry"," Sears",6,0,M,16.3000,122
55831,Ridgley," Elegiac Poetry"," Sears",6,0,M,17.0000,122
55832,Ridgley," Elegiac Poetry"," Sears",6,0,W,16.0000,122
55833,Ridgley," Elegiac Poetry"," Sears",6,0,W,16.3000,122
55834,Ridgley," Elegiac Poetry"," Sears",6,0,W,17.0000,122
55835,Ridgley," Topics in Empire Latin: Written Sources on the Art of Rome"," Aravecchia",10,0,T,10.0000,107
55836,Ridgley," Topics in Empire Latin: Written Sources on the Art of Rome"," Aravecchia",10,0,T,10.3000,107
55837,Ridgley," Topics in Empire Latin: Written Sources on the Art of Rome"," Aravecchia",10,0,T,11.0000,107
55838,Ridgley," Topics in Empire Latin: Written Sources on the Art of Rome"," Aravecchia",10,0,H,10.0000,107
55839,Ridgley," Topics in Empire Latin: Written Sources on the Art of Rome"," Aravecchia",10,0,H,10.3000,107
55840,Ridgley," Topics in Empire Latin: Written Sources on the Art of Rome"," Aravecchia",10,0,H,11.0000,107
55841,Ridgley," Roman Theater"," Moore",6,0,M,16.0000,107
55842,Ridgley," Roman Theater"," Moore",6,0,M,16.3000,107
55843,Ridgley," Roman Theater"," Moore",6,0,M,17.0000,107
55844,Ridgley," Roman Theater"," Moore",6,0,W,16.0000,107
55845,Ridgley," Roman Theater"," Moore",6,0,W,16.3000,107
55846,Ridgley," Roman Theater"," Moore",6,0,W,17.0000,107
55847,Ridgley," Elegiac Poetry"," Sears",6,0,M,16.0000,122
55848,Ridgley," Elegiac Poetry"," Sears",6,0,M,16.3000,122
55849,Ridgley," Elegiac Poetry"," Sears",6,0,M,17.0000,122
55850,Ridgley," Elegiac Poetry"," Sears",6,0,W,16.0000,122
55851,Ridgley," Elegiac Poetry"," Sears",6,0,W,16.3000,122
55852,Ridgley," Elegiac Poetry"," Sears",6,0,W,17.0000,122
55853,Ridgley," Topics in Empire Latin: Written Sources on the Art of Rome"," Aravecchia",10,0,T,10.0000,107
55854,Ridgley," Topics in Empire Latin: Written Sources on the Art of Rome"," Aravecchia",10,0,T,10.3000,107
55855,Ridgley," Topics in Empire Latin: Written Sources on the Art of Rome"," Aravecchia",10,0,T,11.0000,107
55856,Ridgley," Topics in Empire Latin: Written Sources on the Art of Rome"," Aravecchia",10,0,H,10.0000,107
55857,Ridgley," Topics in Empire Latin: Written Sources on the Art of Rome"," Aravecchia",10,0,H,10.3000,107
55858,Ridgley," Topics in Empire Latin: Written Sources on the Art of Rome"," Aravecchia",10,0,H,11.0000,107
55859,"Somers Family"," Logic and Critical Analysis"," Heil",26,0,M,8.3000,251
55860,"Somers Family"," Logic and Critical Analysis"," Heil",26,0,M,9.0000,251
55861,"Somers Family"," Logic and Critical Analysis"," Heil",26,0,M,9.3000,251
55862,"Somers Family"," Logic and Critical Analysis"," Heil",26,0,W,8.3000,251
55863,"Somers Family"," Logic and Critical Analysis"," Heil",26,0,W,9.0000,251
55864,"Somers Family"," Logic and Critical Analysis"," Heil",26,0,W,9.3000,251
55865,"Somers Family"," Logic and Critical Analysis"," Heil",36,0,M,14.3000,251
55866,"Somers Family"," Logic and Critical Analysis"," Heil",36,0,M,15.0000,251
55867,"Somers Family"," Logic and Critical Analysis"," Heil",36,0,M,15.3000,251
55868,"Somers Family"," Logic and Critical Analysis"," Heil",36,0,W,14.3000,251
55869,"Somers Family"," Logic and Critical Analysis"," Heil",36,0,W,15.0000,251
55870,"Somers Family"," Logic and Critical Analysis"," Heil",36,0,W,15.3000,251
55871,"Life Sciences"," Introduction to Scientific Reasoning"," Kadowaki",10,0,M,9.0000,118
55872,"Life Sciences"," Introduction to Scientific Reasoning"," Kadowaki",10,0,M,9.3000,118
55873,"Life Sciences"," Introduction to Scientific Reasoning"," Kadowaki",10,0,W,9.0000,118
55874,"Life Sciences"," Introduction to Scientific Reasoning"," Kadowaki",10,0,W,9.3000,118
55875,"Life Sciences"," Introduction to Scientific Reasoning"," Kadowaki",10,0,F,9.0000,118
55876,"Life Sciences"," Introduction to Scientific Reasoning"," Kadowaki",10,0,F,9.3000,118
55877,Eads," Introduction to Environmental Ethics"," Gulledge",28,0,T,8.3000,204
55878,Eads," Introduction to Environmental Ethics"," Gulledge",28,0,T,9.0000,204
55879,Eads," Introduction to Environmental Ethics"," Gulledge",28,0,T,9.3000,204
55880,Eads," Introduction to Environmental Ethics"," Gulledge",28,0,H,8.3000,204
55881,Eads," Introduction to Environmental Ethics"," Gulledge",28,0,H,9.0000,204
55882,Eads," Introduction to Environmental Ethics"," Gulledge",28,0,H,9.3000,204
55883,Eads," Introduction to Environmental Ethics"," Gulledge",34,0,T,10.0000,204
55884,Eads," Introduction to Environmental Ethics"," Gulledge",34,0,T,10.3000,204
55885,Eads," Introduction to Environmental Ethics"," Gulledge",34,0,T,11.0000,204
55886,Eads," Introduction to Environmental Ethics"," Gulledge",34,0,H,10.0000,204
55887,Eads," Introduction to Environmental Ethics"," Gulledge",34,0,H,10.3000,204
55888,Eads," Introduction to Environmental Ethics"," Gulledge",34,0,H,11.0000,204
55889,"Somers Family"," Philosophy of Biology"," Plutynski",17,0,T,13.0000,251
55890,"Somers Family"," Philosophy of Biology"," Plutynski",17,0,T,13.3000,251
55891,"Somers Family"," Philosophy of Biology"," Plutynski",17,0,T,14.0000,251
55892,"Somers Family"," Philosophy of Biology"," Plutynski",17,0,H,13.0000,251
55893,"Somers Family"," Philosophy of Biology"," Plutynski",17,0,H,13.3000,251
55894,"Somers Family"," Philosophy of Biology"," Plutynski",17,0,H,14.0000,251
55895,"Music Cls Bldg"," Towards a New Music"," Lenihan",17,0,T,11.3000,103
55896,"Music Cls Bldg"," Towards a New Music"," Lenihan",17,0,T,12.0000,103
55897,"Music Cls Bldg"," Towards a New Music"," Lenihan",17,0,T,12.3000,103
55898,"Music Cls Bldg"," Towards a New Music"," Lenihan",17,0,H,11.3000,103
55899,"Music Cls Bldg"," Towards a New Music"," Lenihan",17,0,H,12.0000,103
55900,"Music Cls Bldg"," Towards a New Music"," Lenihan",17,0,H,12.3000,103
55901,"Somers Family"," Descartes to Hume"," Copenhaver",28,0,M,10.0000,249
55902,"Somers Family"," Descartes to Hume"," Copenhaver",28,0,M,10.3000,249
55903,"Somers Family"," Descartes to Hume"," Copenhaver",28,0,M,11.0000,249
55904,"Somers Family"," Descartes to Hume"," Copenhaver",28,0,W,10.0000,249
55905,"Somers Family"," Descartes to Hume"," Copenhaver",28,0,W,10.3000,249
55906,"Somers Family"," Descartes to Hume"," Copenhaver",28,0,W,11.0000,249
55907,"Cupples II"," Philosophy of Emotions"," Westfall",28,0,M,16.0000,L009
55908,"Cupples II"," Philosophy of Emotions"," Westfall",28,0,M,16.3000,L009
55909,"Cupples II"," Philosophy of Emotions"," Westfall",28,0,M,17.0000,L009
55910,"Cupples II"," Philosophy of Emotions"," Westfall",28,0,W,16.0000,L009
55911,"Cupples II"," Philosophy of Emotions"," Westfall",28,0,W,16.3000,L009
55912,"Cupples II"," Philosophy of Emotions"," Westfall",28,0,W,17.0000,L009
55913,Eads," Existentialism"," Gardner",34,0,T,13.0000,203
55914,Eads," Existentialism"," Gardner",34,0,T,13.3000,203
55915,Eads," Existentialism"," Gardner",34,0,T,14.0000,203
55916,Eads," Existentialism"," Gardner",34,0,H,13.0000,203
55917,Eads," Existentialism"," Gardner",34,0,H,13.3000,203
55918,Eads," Existentialism"," Gardner",34,0,H,14.0000,203
55919,Wilson," Advanced Metaphysics"," Heil",9,0,T,13.0000,104
55920,Wilson," Advanced Metaphysics"," Heil",9,0,T,13.3000,104
55921,Wilson," Advanced Metaphysics"," Heil",9,0,T,14.0000,104
55922,Wilson," Advanced Metaphysics"," Heil",9,0,T,14.3000,104
55923,Wilson," Advanced Metaphysics"," Heil",9,0,T,15.0000,104
55924,Wilson," Advanced Metaphysics"," Heil",9,0,T,15.3000,104
55925,Wilson," Metaethics"," Hazlett",12,0,T,10.0000,104
55926,Wilson," Metaethics"," Hazlett",12,0,T,10.3000,104
55927,Wilson," Metaethics"," Hazlett",12,0,T,11.0000,104
55928,Wilson," Metaethics"," Hazlett",12,0,H,10.0000,104
55929,Wilson," Metaethics"," Hazlett",12,0,H,10.3000,104
55930,Wilson," Metaethics"," Hazlett",12,0,H,11.0000,104
55931,Wilson," History of Analytic Philosophy"," Kvanvig",6,0,M,10.0000,104
55932,Wilson," History of Analytic Philosophy"," Kvanvig",6,0,M,10.3000,104
55933,Wilson," History of Analytic Philosophy"," Kvanvig",6,0,M,11.0000,104
55934,Wilson," History of Analytic Philosophy"," Kvanvig",6,0,W,10.0000,104
55935,Wilson," History of Analytic Philosophy"," Kvanvig",6,0,W,10.3000,104
55936,Wilson," History of Analytic Philosophy"," Kvanvig",6,0,W,11.0000,104
55937,Wilson," Proseminar in Philosophy:"," O'Callaghan",4,0,W,15.0000,212
55938,Wilson," Proseminar in Philosophy:"," O'Callaghan",4,0,W,15.3000,212
55939,Wilson," Proseminar in Philosophy:"," O'Callaghan",4,0,W,16.0000,212
55940,Wilson," Proseminar in Philosophy:"," O'Callaghan",4,0,W,16.3000,212
55941,Wilson," Proseminar in Philosophy:"," O'Callaghan",4,0,W,17.0000,212
55942,Wilson," Proseminar in Philosophy:"," O'Callaghan",4,0,W,17.3000,212
55943,Wilson," Survey Seminar: Contemporary Political Philosophy"," Watson",13,0,H,13.0000,104
55944,Wilson," Survey Seminar: Contemporary Political Philosophy"," Watson",13,0,H,13.3000,104
55945,Wilson," Survey Seminar: Contemporary Political Philosophy"," Watson",13,0,H,14.0000,104
55946,Wilson," Survey Seminar: Contemporary Political Philosophy"," Watson",13,0,H,14.3000,104
55947,Wilson," Survey Seminar: Contemporary Political Philosophy"," Watson",13,0,H,15.0000,104
55948,Wilson," Survey Seminar: Contemporary Political Philosophy"," Watson",13,0,H,15.3000,104
55949,Wilson," Advanced Metaphysics"," Heil",9,0,T,13.0000,104
55950,Wilson," Advanced Metaphysics"," Heil",9,0,T,13.3000,104
55951,Wilson," Advanced Metaphysics"," Heil",9,0,T,14.0000,104
55952,Wilson," Advanced Metaphysics"," Heil",9,0,T,14.3000,104
55953,Wilson," Advanced Metaphysics"," Heil",9,0,T,15.0000,104
55954,Wilson," Advanced Metaphysics"," Heil",9,0,T,15.3000,104
55955,Wilson," Research Seminar: Permissivism and Restrictivism"," Kvanvig",10,0,M,11.3000,104
55956,Wilson," Research Seminar: Permissivism and Restrictivism"," Kvanvig",10,0,M,12.0000,104
55957,Wilson," Research Seminar: Permissivism and Restrictivism"," Kvanvig",10,0,M,12.3000,104
55958,Wilson," Research Seminar: Permissivism and Restrictivism"," Kvanvig",10,0,M,13.0000,104
55959,Wilson," Research Seminar: Permissivism and Restrictivism"," Kvanvig",10,0,M,13.3000,104
55960,Wilson," Research Seminar: Permissivism and Restrictivism"," Kvanvig",10,0,M,14.0000,104
55961,Wilson," Metaethics"," Hazlett",12,0,T,10.0000,104
55962,Wilson," Metaethics"," Hazlett",12,0,T,10.3000,104
55963,Wilson," Metaethics"," Hazlett",12,0,T,11.0000,104
55964,Wilson," Metaethics"," Hazlett",12,0,H,10.0000,104
55965,Wilson," Metaethics"," Hazlett",12,0,H,10.3000,104
55966,Wilson," Metaethics"," Hazlett",12,0,H,11.0000,104
55967,Wilson," History of Analytic Philosophy"," Kvanvig",6,0,M,10.0000,104
55968,Wilson," History of Analytic Philosophy"," Kvanvig",6,0,M,10.3000,104
55969,Wilson," History of Analytic Philosophy"," Kvanvig",6,0,M,11.0000,104
55970,Wilson," History of Analytic Philosophy"," Kvanvig",6,0,W,10.0000,104
55971,Wilson," History of Analytic Philosophy"," Kvanvig",6,0,W,10.3000,104
55972,Wilson," History of Analytic Philosophy"," Kvanvig",6,0,W,11.0000,104
55973,"Lopata Hall"," Western Civilization I"," Pegg",20,0,T,10.0000,103
55974,"Lopata Hall"," Western Civilization I"," Pegg",20,0,T,10.3000,103
55975,"Lopata Hall"," Western Civilization I"," Pegg",20,0,H,10.0000,103
55976,"Lopata Hall"," Western Civilization I"," Pegg",20,0,H,10.3000,103
55977,"Cupples II"," Western Civilization I"," Pegg",11,0,F,11.0000,203
55978,"Cupples II"," Western Civilization I"," Pegg",11,0,F,11.3000,203
55979,"Cupples II"," Western Civilization I"," Pegg",9,0,F,12.0000,203
55980,"Cupples II"," Western Civilization I"," Pegg",9,0,F,12.3000,203
55981,Duncker," Thinking About Religion"," Kravchenko",20,0,M,10.0000,3
55982,Duncker," Thinking About Religion"," Kravchenko",20,0,M,10.3000,3
55983,Duncker," Thinking About Religion"," Kravchenko",20,0,W,10.0000,3
55984,Duncker," Thinking About Religion"," Kravchenko",20,0,W,10.3000,3
55985,Duncker," Thinking About Religion"," Kravchenko",20,0,F,10.0000,3
55986,Duncker," Thinking About Religion"," Kravchenko",20,0,F,10.3000,3
55987,Weil," Thinking About Religion"," Kravchenko",23,0,M,12.0000,010
55988,Weil," Thinking About Religion"," Kravchenko",23,0,M,12.3000,010
55989,Weil," Thinking About Religion"," Kravchenko",23,0,W,12.0000,010
55990,Weil," Thinking About Religion"," Kravchenko",23,0,W,12.3000,010
55991,Weil," Thinking About Religion"," Kravchenko",23,0,F,12.0000,010
55992,Weil," Thinking About Religion"," Kravchenko",23,0,F,12.3000,010
55993,Mallinckrodt," Religion and American Society"," Maffly-Kipp",17,0,M,10.0000,302
55994,Mallinckrodt," Religion and American Society"," Maffly-Kipp",17,0,M,10.3000,302
55995,Mallinckrodt," Religion and American Society"," Maffly-Kipp",17,0,M,11.0000,302
55996,Mallinckrodt," Religion and American Society"," Maffly-Kipp",17,0,W,10.0000,302
55997,Mallinckrodt," Religion and American Society"," Maffly-Kipp",17,0,W,10.3000,302
55998,Mallinckrodt," Religion and American Society"," Maffly-Kipp",17,0,W,11.0000,302
55999,Seigle," Introduction to Jewish Civilization: Texts People and Politics"," Hendin",29,0,T,13.0000,208
56000,Seigle," Introduction to Jewish Civilization: Texts People and Politics"," Hendin",29,0,T,13.3000,208
56001,Seigle," Introduction to Jewish Civilization: Texts People and Politics"," Hendin",29,0,T,14.0000,208
56002,Seigle," Introduction to Jewish Civilization: Texts People and Politics"," Hendin",29,0,H,13.0000,208
56003,Seigle," Introduction to Jewish Civilization: Texts People and Politics"," Hendin",29,0,H,13.3000,208
56004,Seigle," Introduction to Jewish Civilization: Texts People and Politics"," Hendin",29,0,H,14.0000,208
56005,Busch," Introduction to Islamic Civilization"," Yucesoy",92,0,M,11.3000,100
56006,Busch," Introduction to Islamic Civilization"," Yucesoy",92,0,M,12.0000,100
56007,Busch," Introduction to Islamic Civilization"," Yucesoy",92,0,M,12.3000,100
56008,Busch," Introduction to Islamic Civilization"," Yucesoy",92,0,W,11.3000,100
56009,Busch," Introduction to Islamic Civilization"," Yucesoy",92,0,W,12.0000,100
56010,Busch," Introduction to Islamic Civilization"," Yucesoy",92,0,W,12.3000,100
56011,Eads," Antisemitism: History Causes Consequences"," Judaken",9,0,T,10.0000,112
56012,Eads," Antisemitism: History Causes Consequences"," Judaken",9,0,T,10.3000,112
56013,Eads," Antisemitism: History Causes Consequences"," Judaken",9,0,T,11.0000,112
56014,Eads," Antisemitism: History Causes Consequences"," Judaken",9,0,H,10.0000,112
56015,Eads," Antisemitism: History Causes Consequences"," Judaken",9,0,H,10.3000,112
56016,Eads," Antisemitism: History Causes Consequences"," Judaken",9,0,H,11.0000,112
56017,"Cupples II"," Humors Pox and Plague: Medieval and Early Modern Medicine"," Ramos",28,0,M,13.0000,203
56018,"Cupples II"," Humors Pox and Plague: Medieval and Early Modern Medicine"," Ramos",28,0,M,13.3000,203
56019,"Cupples II"," Humors Pox and Plague: Medieval and Early Modern Medicine"," Ramos",28,0,M,14.0000,203
56020,"Cupples II"," Humors Pox and Plague: Medieval and Early Modern Medicine"," Ramos",28,0,W,13.0000,203
56021,"Cupples II"," Humors Pox and Plague: Medieval and Early Modern Medicine"," Ramos",28,0,W,13.3000,203
56022,"Cupples II"," Humors Pox and Plague: Medieval and Early Modern Medicine"," Ramos",28,0,W,14.0000,203
56023,"Cupples II"," Islamic History: 600-1200"," Yucesoy",10,0,M,14.3000,L001
56024,"Cupples II"," Islamic History: 600-1200"," Yucesoy",10,0,M,15.0000,L001
56025,"Cupples II"," Islamic History: 600-1200"," Yucesoy",10,0,M,15.3000,L001
56026,"Cupples II"," Islamic History: 600-1200"," Yucesoy",10,0,W,14.3000,L001
56027,"Cupples II"," Islamic History: 600-1200"," Yucesoy",10,0,W,15.0000,L001
56028,"Cupples II"," Islamic History: 600-1200"," Yucesoy",10,0,W,15.3000,L001
56029,"Cupples II"," The Jewish Experience in the United States: A History of Exceptions and Exceptionalism"," Jay",20,0,M,16.0000,203
56030,"Cupples II"," The Jewish Experience in the United States: A History of Exceptions and Exceptionalism"," Jay",20,0,M,16.3000,203
56031,"Cupples II"," The Jewish Experience in the United States: A History of Exceptions and Exceptionalism"," Jay",20,0,M,17.0000,203
56032,"Cupples II"," The Jewish Experience in the United States: A History of Exceptions and Exceptionalism"," Jay",20,0,W,16.0000,203
56033,"Cupples II"," The Jewish Experience in the United States: A History of Exceptions and Exceptionalism"," Jay",20,0,W,16.3000,203
56034,"Cupples II"," The Jewish Experience in the United States: A History of Exceptions and Exceptionalism"," Jay",20,0,W,17.0000,203
56035,Eads," Modern South Asia"," Adcock",25,0,T,11.3000,102
56036,Eads," Modern South Asia"," Adcock",25,0,T,12.0000,102
56037,Eads," Modern South Asia"," Adcock",25,0,T,12.3000,102
56038,Eads," Modern South Asia"," Adcock",25,0,H,11.3000,102
56039,Eads," Modern South Asia"," Adcock",25,0,H,12.0000,102
56040,Eads," Modern South Asia"," Adcock",25,0,H,12.3000,102
56041,"Lopata Hall"," Topics in East Asian Religions: The Lotus Sutra in East Asia: Buddhism Art Literature"," Poletto",14,0,M,14.3000,202
56042,"Lopata Hall"," Topics in East Asian Religions: The Lotus Sutra in East Asia: Buddhism Art Literature"," Poletto",14,0,M,15.0000,202
56043,"Lopata Hall"," Topics in East Asian Religions: The Lotus Sutra in East Asia: Buddhism Art Literature"," Poletto",14,0,M,15.3000,202
56044,"Lopata Hall"," Topics in East Asian Religions: The Lotus Sutra in East Asia: Buddhism Art Literature"," Poletto",14,0,W,14.3000,202
56045,"Lopata Hall"," Topics in East Asian Religions: The Lotus Sutra in East Asia: Buddhism Art Literature"," Poletto",14,0,W,15.0000,202
56046,"Lopata Hall"," Topics in East Asian Religions: The Lotus Sutra in East Asia: Buddhism Art Literature"," Poletto",14,0,W,15.3000,202
56047,Seigle," The Politics of Play and Protest: Religion and Sports in America"," Musselman",17,0,M,16.0000,104
56048,Seigle," The Politics of Play and Protest: Religion and Sports in America"," Musselman",17,0,M,16.3000,104
56049,Seigle," The Politics of Play and Protest: Religion and Sports in America"," Musselman",17,0,M,17.0000,104
56050,Seigle," The Politics of Play and Protest: Religion and Sports in America"," Musselman",17,0,W,16.0000,104
56051,Seigle," The Politics of Play and Protest: Religion and Sports in America"," Musselman",17,0,W,16.3000,104
56052,Seigle," The Politics of Play and Protest: Religion and Sports in America"," Musselman",17,0,W,17.0000,104
56053,Wrighton," Exodus"," Barmash",5,0,M,8.3000,201
56054,Wrighton," Exodus"," Barmash",5,0,M,9.0000,201
56055,Wrighton," Exodus"," Barmash",5,0,M,9.3000,201
56056,Wrighton," Exodus"," Barmash",5,0,W,8.3000,201
56057,Wrighton," Exodus"," Barmash",5,0,W,9.0000,201
56058,Wrighton," Exodus"," Barmash",5,0,W,9.3000,201
56059,Rudolph," The Bible as Literature"," Thomas",22,0,M,14.3000,203
56060,Rudolph," The Bible as Literature"," Thomas",22,0,M,15.0000,203
56061,Rudolph," The Bible as Literature"," Thomas",22,0,M,15.3000,203
56062,Rudolph," The Bible as Literature"," Thomas",22,0,W,14.3000,203
