"id","building","class_name","proff","num","friends","day","time"
1057,"Steinberg"," Capstone in Design 1: Research Methods (Form and Function)"," Auman",7,0,"H",15.0
1058,"Steinberg"," Capstone in Design 1: Research Methods (Form and Function)"," Auman",7,0,"H",15.3
1059,"Steinberg"," Capstone in Design 1: Research Methods (Form and Interaction)"," Hanahan",8,0,"T",8.3
1060,"Steinberg"," Capstone in Design 1: Research Methods (Form and Interaction)"," Hanahan",8,0,"T",9.0
1061,"Steinberg"," Capstone in Design 1: Research Methods (Form and Interaction)"," Hanahan",8,0,"T",9.3
1062,"Steinberg"," Capstone in Design 1: Research Methods (Form and Interaction)"," Hanahan",8,0,"T",10.0
1063,"Steinberg"," Capstone in Design 1: Research Methods (Form and Interaction)"," Hanahan",8,0,"T",10.3
1064,"Steinberg"," Capstone in Design 1: Research Methods (Form and Interaction)"," Hanahan",8,0,"T",11.0
1065,"Steinberg"," Capstone in Design 1: Research Methods (Form and Interaction)"," Hanahan",8,0,"H",8.3
1066,"Steinberg"," Capstone in Design 1: Research Methods (Form and Interaction)"," Hanahan",8,0,"H",9.0
1067,"Steinberg"," Capstone in Design 1: Research Methods (Form and Interaction)"," Hanahan",8,0,"H",9.3
1068,"Steinberg"," Capstone in Design 1: Research Methods (Form and Interaction)"," Hanahan",8,0,"H",10.0
1069,"Steinberg"," Capstone in Design 1: Research Methods (Form and Interaction)"," Hanahan",8,0,"H",10.3
1070,"Steinberg"," Capstone in Design 1: Research Methods (Form and Interaction)"," Hanahan",8,0,"H",11.0
1071,"Steinberg"," Capstone in Illustration 1: Research Methods (Image and Story)"," Nagarajan",8,0,"M",8.3
1072,"Steinberg"," Capstone in Illustration 1: Research Methods (Image and Story)"," Nagarajan",8,0,"M",9.0
1073,"Steinberg"," Capstone in Illustration 1: Research Methods (Image and Story)"," Nagarajan",8,0,"M",9.3
1074,"Steinberg"," Capstone in Illustration 1: Research Methods (Image and Story)"," Nagarajan",8,0,"M",10.0
1075,"Steinberg"," Capstone in Illustration 1: Research Methods (Image and Story)"," Nagarajan",8,0,"M",10.3
1076,"Steinberg"," Capstone in Illustration 1: Research Methods (Image and Story)"," Nagarajan",8,0,"M",11.0
1077,"Steinberg"," Capstone in Illustration 1: Research Methods (Image and Story)"," Nagarajan",8,0,"W",8.3
1078,"Steinberg"," Capstone in Illustration 1: Research Methods (Image and Story)"," Nagarajan",8,0,"W",9.0
1079,"Steinberg"," Capstone in Illustration 1: Research Methods (Image and Story)"," Nagarajan",8,0,"W",9.3
1080,"Steinberg"," Capstone in Illustration 1: Research Methods (Image and Story)"," Nagarajan",8,0,"W",10.0
1081,"Steinberg"," Capstone in Illustration 1: Research Methods (Image and Story)"," Nagarajan",8,0,"W",10.3
1082,"Steinberg"," Capstone in Illustration 1: Research Methods (Image and Story)"," Nagarajan",8,0,"W",11.0
1083,"Bixby"," The Illustrator's Sketchbook"," Smith",8,0,"T",8.3
1084,"Bixby"," The Illustrator's Sketchbook"," Smith",8,0,"T",9.0
1085,"Bixby"," The Illustrator's Sketchbook"," Smith",8,0,"T",9.3
1086,"Bixby"," The Illustrator's Sketchbook"," Smith",8,0,"T",10.0
1087,"Bixby"," The Illustrator's Sketchbook"," Smith",8,0,"T",10.3
1088,"Bixby"," The Illustrator's Sketchbook"," Smith",8,0,"T",11.0
1089,"Bixby"," The Illustrator's Sketchbook"," Smith",8,0,"H",8.3
1090,"Bixby"," The Illustrator's Sketchbook"," Smith",8,0,"H",9.0
1091,"Bixby"," The Illustrator's Sketchbook"," Smith",8,0,"H",9.3
1092,"Bixby"," The Illustrator's Sketchbook"," Smith",8,0,"H",10.0
1093,"Bixby"," The Illustrator's Sketchbook"," Smith",8,0,"H",10.3
1094,"Bixby"," The Illustrator's Sketchbook"," Smith",8,0,"H",11.0
1095,"Steinberg"," Design for Social Impact"," Acayo Laker",5,0,"M",11.3
1096,"Steinberg"," Design for Social Impact"," Acayo Laker",5,0,"M",12.0
1097,"Steinberg"," Design for Social Impact"," Acayo Laker",5,0,"M",12.3
1098,"Steinberg"," Design for Social Impact"," Acayo Laker",5,0,"W",11.3
1099,"Steinberg"," Design for Social Impact"," Acayo Laker",5,0,"W",12.0
1100,"Steinberg"," Design for Social Impact"," Acayo Laker",5,0,"W",12.3
1101,"Steinberg"," Comm. Design: Visual Voice"," Hubbell",16,0,"M",13.0
1102,"Steinberg"," Comm. Design: Visual Voice"," Hubbell",16,0,"M",13.3
1103,"Steinberg"," Comm. Design: Visual Voice"," Hubbell",16,0,"M",14.0
1104,"Steinberg"," Comm. Design: Visual Voice"," Hubbell",16,0,"M",14.3
1105,"Steinberg"," Comm. Design: Visual Voice"," Hubbell",16,0,"M",15.0
1106,"Steinberg"," Comm. Design: Visual Voice"," Hubbell",16,0,"M",15.3
1107,"Steinberg"," Comm. Design: Visual Voice"," Hubbell",16,0,"W",13.0
1108,"Steinberg"," Comm. Design: Visual Voice"," Hubbell",16,0,"W",13.3
1109,"Steinberg"," Comm. Design: Visual Voice"," Hubbell",16,0,"W",14.0
1110,"Steinberg"," Comm. Design: Visual Voice"," Hubbell",16,0,"W",14.3
1111,"Steinberg"," Comm. Design: Visual Voice"," Hubbell",16,0,"W",15.0
1112,"Steinberg"," Comm. Design: Visual Voice"," Hubbell",16,0,"W",15.3
1113,"Walker Hall"," Capstone Studio I"," Bennett Wassenaar",11,0,"F",8.3
1114,"Walker Hall"," Capstone Studio I"," Bennett Wassenaar",11,0,"F",9.0
1115,"Walker Hall"," Capstone Studio I"," Bennett Wassenaar",11,0,"F",9.3
1116,"Walker Hall"," Capstone Studio I"," Bennett Wassenaar",11,0,"F",10.0
1117,"Walker Hall"," Capstone Studio I"," Bennett Wassenaar",11,0,"F",10.3
1118,"Walker Hall"," Capstone Studio I"," Bennett Wassenaar",11,0,"F",11.0
1119,"Walker Hall"," Capstone Studio I"," Bennett Wassenaar",11,0,"F",13.0
1120,"Walker Hall"," Capstone Studio I"," Bennett Wassenaar",11,0,"F",13.3
1121,"Walker Hall"," Capstone Studio I"," Bennett Wassenaar",11,0,"F",14.0
1122,"Walker Hall"," Capstone Studio I"," Bennett Wassenaar",11,0,"F",14.3
1123,"Walker Hall"," Capstone Studio I"," Bennett Wassenaar",11,0,"F",15.0
1124,"Walker Hall"," Capstone Studio I"," Bennett Wassenaar",11,0,"F",15.3
1125,"Givens"," UnCommon St. Louis: Race Place and Power"," Dingwall",8,0,"F",13.0
1126,"Givens"," UnCommon St. Louis: Race Place and Power"," Dingwall",8,0,"F",13.3
1127,"Givens"," UnCommon St. Louis: Race Place and Power"," Dingwall",8,0,"F",14.0
1128,"Givens"," UnCommon St. Louis: Race Place and Power"," Dingwall",8,0,"F",14.3
1129,"Givens"," UnCommon St. Louis: Race Place and Power"," Dingwall",8,0,"F",15.0
1130,"Givens"," UnCommon St. Louis: Race Place and Power"," Dingwall",8,0,"F",15.3
1131,"Walker Hall"," Compositions in Clay"," Moon",15,0,"M",8.3
1132,"Walker Hall"," Compositions in Clay"," Moon",15,0,"M",9.0
1133,"Walker Hall"," Compositions in Clay"," Moon",15,0,"M",9.3
1134,"Walker Hall"," Compositions in Clay"," Moon",15,0,"M",10.0
1135,"Walker Hall"," Compositions in Clay"," Moon",15,0,"M",10.3
1136,"Walker Hall"," Compositions in Clay"," Moon",15,0,"M",11.0
1137,"Walker Hall"," Compositions in Clay"," Moon",15,0,"W",8.3
1138,"Walker Hall"," Compositions in Clay"," Moon",15,0,"W",9.0
1139,"Walker Hall"," Compositions in Clay"," Moon",15,0,"W",9.3
1140,"Walker Hall"," Compositions in Clay"," Moon",15,0,"W",10.0
1141,"Walker Hall"," Compositions in Clay"," Moon",15,0,"W",10.3
1142,"Walker Hall"," Compositions in Clay"," Moon",15,0,"W",11.0
1143,"Walker Hall"," Compositions in Clay"," Moon",16,0,"T",8.3
1144,"Walker Hall"," Compositions in Clay"," Moon",16,0,"T",9.0
1145,"Walker Hall"," Compositions in Clay"," Moon",16,0,"T",9.3
1146,"Walker Hall"," Compositions in Clay"," Moon",16,0,"T",10.0
1147,"Walker Hall"," Compositions in Clay"," Moon",16,0,"T",10.3
1148,"Walker Hall"," Compositions in Clay"," Moon",16,0,"T",11.0
1149,"Walker Hall"," Compositions in Clay"," Moon",16,0,"H",8.3
1150,"Walker Hall"," Compositions in Clay"," Moon",16,0,"H",9.0
1151,"Walker Hall"," Compositions in Clay"," Moon",16,0,"H",9.3
1152,"Walker Hall"," Compositions in Clay"," Moon",16,0,"H",10.0
1153,"Walker Hall"," Compositions in Clay"," Moon",16,0,"H",10.3
1154,"Walker Hall"," Compositions in Clay"," Moon",16,0,"H",11.0
1155,"Bixby"," Printmaking"," Johnston",12,0,"M",13.0
1156,"Bixby"," Printmaking"," Johnston",12,0,"M",13.3
1157,"Bixby"," Printmaking"," Johnston",12,0,"M",14.0
1158,"Bixby"," Printmaking"," Johnston",12,0,"M",14.3
1159,"Bixby"," Printmaking"," Johnston",12,0,"M",15.0
1160,"Bixby"," Printmaking"," Johnston",12,0,"M",15.3
1161,"Bixby"," Printmaking"," Johnston",12,0,"W",13.0
1162,"Bixby"," Printmaking"," Johnston",12,0,"W",13.3
1163,"Bixby"," Printmaking"," Johnston",12,0,"W",14.0
1164,"Bixby"," Printmaking"," Johnston",12,0,"W",14.3
1165,"Bixby"," Printmaking"," Johnston",12,0,"W",15.0
1166,"Bixby"," Printmaking"," Johnston",12,0,"W",15.3
1167,"Steinberg"," Architecture Through the Photographic Lens"," Colten",8,0,"T",17.3
1168,"Steinberg"," Architecture Through the Photographic Lens"," Colten",8,0,"T",18.0
1169,"Steinberg"," Architecture Through the Photographic Lens"," Colten",8,0,"T",18.3
1170,"Steinberg"," Architecture Through the Photographic Lens"," Colten",8,0,"T",19.0
1171,"Steinberg"," Architecture Through the Photographic Lens"," Colten",8,0,"T",19.3
1172,"Steinberg"," Architecture Through the Photographic Lens"," Colten",8,0,"T",20.0
1173,"Steinberg"," Architecture Through the Photographic Lens"," Colten",8,0,"H",17.3
1174,"Steinberg"," Architecture Through the Photographic Lens"," Colten",8,0,"H",18.0
1175,"Steinberg"," Architecture Through the Photographic Lens"," Colten",8,0,"H",18.3
1176,"Steinberg"," Architecture Through the Photographic Lens"," Colten",8,0,"H",19.0
1177,"Steinberg"," Architecture Through the Photographic Lens"," Colten",8,0,"H",19.3
1178,"Steinberg"," Architecture Through the Photographic Lens"," Colten",8,0,"H",20.0
1179,"Steinberg"," Digital Photography"," Becker",10,0,"M",13.0
1180,"Steinberg"," Digital Photography"," Becker",10,0,"M",13.3
1181,"Steinberg"," Digital Photography"," Becker",10,0,"M",14.0
1182,"Steinberg"," Digital Photography"," Becker",10,0,"M",14.3
1183,"Steinberg"," Digital Photography"," Becker",10,0,"M",15.0
1184,"Steinberg"," Digital Photography"," Becker",10,0,"M",15.3
1185,"Steinberg"," Digital Photography"," Becker",10,0,"W",13.0
1186,"Steinberg"," Digital Photography"," Becker",10,0,"W",13.3
1187,"Steinberg"," Digital Photography"," Becker",10,0,"W",14.0
1188,"Steinberg"," Digital Photography"," Becker",10,0,"W",14.3
1189,"Steinberg"," Digital Photography"," Becker",10,0,"W",15.0
1190,"Steinberg"," Digital Photography"," Becker",10,0,"W",15.3
1191,"Steinberg"," Black-and-White Photography"," Kirkwood",13,0,"M",13.0
1192,"Steinberg"," Black-and-White Photography"," Kirkwood",13,0,"M",13.3
1193,"Steinberg"," Black-and-White Photography"," Kirkwood",13,0,"M",14.0
1194,"Steinberg"," Black-and-White Photography"," Kirkwood",13,0,"M",14.3
1195,"Steinberg"," Black-and-White Photography"," Kirkwood",13,0,"M",15.0
1196,"Steinberg"," Black-and-White Photography"," Kirkwood",13,0,"M",15.3
1197,"Steinberg"," Black-and-White Photography"," Kirkwood",13,0,"W",13.0
1198,"Steinberg"," Black-and-White Photography"," Kirkwood",13,0,"W",13.3
1199,"Steinberg"," Black-and-White Photography"," Kirkwood",13,0,"W",14.0
1200,"Steinberg"," Black-and-White Photography"," Kirkwood",13,0,"W",14.3
1201,"Steinberg"," Black-and-White Photography"," Kirkwood",13,0,"W",15.0
1202,"Steinberg"," Black-and-White Photography"," Kirkwood",13,0,"W",15.3
1203,"Bixby"," Color Systems"," Wassenaar",12,0,"T",13.0
1204,"Bixby"," Color Systems"," Wassenaar",12,0,"T",13.3
1205,"Bixby"," Color Systems"," Wassenaar",12,0,"T",14.0
1206,"Bixby"," Color Systems"," Wassenaar",12,0,"T",14.3
1207,"Bixby"," Color Systems"," Wassenaar",12,0,"T",15.0
1208,"Bixby"," Color Systems"," Wassenaar",12,0,"T",15.3
1209,"Bixby"," Color Systems"," Wassenaar",12,0,"H",13.0
1210,"Bixby"," Color Systems"," Wassenaar",12,0,"H",13.3
1211,"Bixby"," Color Systems"," Wassenaar",12,0,"H",14.0
1212,"Bixby"," Color Systems"," Wassenaar",12,0,"H",14.3
1213,"Bixby"," Color Systems"," Wassenaar",12,0,"H",15.0
1214,"Bixby"," Color Systems"," Wassenaar",12,0,"H",15.3
1215,"Bixby"," Advanced Drawing: Affective Stills and the Moving Image"," Olynyk",5,0,"M",13.0
1216,"Bixby"," Advanced Drawing: Affective Stills and the Moving Image"," Olynyk",5,0,"M",13.3
1217,"Bixby"," Advanced Drawing: Affective Stills and the Moving Image"," Olynyk",5,0,"M",14.0
1218,"Bixby"," Advanced Drawing: Affective Stills and the Moving Image"," Olynyk",5,0,"M",14.3
1219,"Bixby"," Advanced Drawing: Affective Stills and the Moving Image"," Olynyk",5,0,"M",15.0
1220,"Bixby"," Advanced Drawing: Affective Stills and the Moving Image"," Olynyk",5,0,"M",15.3
1221,"Bixby"," Advanced Drawing: Affective Stills and the Moving Image"," Olynyk",5,0,"W",13.0
1222,"Bixby"," Advanced Drawing: Affective Stills and the Moving Image"," Olynyk",5,0,"W",13.3
1223,"Bixby"," Advanced Drawing: Affective Stills and the Moving Image"," Olynyk",5,0,"W",14.0
1224,"Bixby"," Advanced Drawing: Affective Stills and the Moving Image"," Olynyk",5,0,"W",14.3
1225,"Bixby"," Advanced Drawing: Affective Stills and the Moving Image"," Olynyk",5,0,"W",15.0
1226,"Bixby"," Advanced Drawing: Affective Stills and the Moving Image"," Olynyk",5,0,"W",15.3
1227,"Kemper"," Animated Worlds"," Navy",10,0,"T",8.3
1228,"Kemper"," Animated Worlds"," Navy",10,0,"T",9.0
1229,"Kemper"," Animated Worlds"," Navy",10,0,"T",9.3
1230,"Kemper"," Animated Worlds"," Navy",10,0,"T",10.0
1231,"Kemper"," Animated Worlds"," Navy",10,0,"T",10.3
1232,"Kemper"," Animated Worlds"," Navy",10,0,"T",11.0
1233,"Kemper"," Animated Worlds"," Navy",10,0,"H",8.3
1234,"Kemper"," Animated Worlds"," Navy",10,0,"H",9.0
1235,"Kemper"," Animated Worlds"," Navy",10,0,"H",9.3
1236,"Kemper"," Animated Worlds"," Navy",10,0,"H",10.0
1237,"Kemper"," Animated Worlds"," Navy",10,0,"H",10.3
1238,"Kemper"," Animated Worlds"," Navy",10,0,"H",11.0
1239,"Steinberg"," Illustration Entrepreneur"," Bosch",16,0,"T",18.0
1240,"Steinberg"," Illustration Entrepreneur"," Bosch",16,0,"T",18.3
1241,"Steinberg"," Illustration Entrepreneur"," Bosch",16,0,"T",19.0
1242,"Steinberg"," Illustration Entrepreneur"," Bosch",16,0,"T",19.3
1243,"Steinberg"," Illustration Entrepreneur"," Bosch",16,0,"T",20.0
1244,"Steinberg"," Illustration Entrepreneur"," Bosch",16,0,"T",20.3
1245,"Steinberg"," Illustration Entrepreneur"," Bosch",16,0,"H",18.0
1246,"Steinberg"," Illustration Entrepreneur"," Bosch",16,0,"H",18.3
1247,"Steinberg"," Illustration Entrepreneur"," Bosch",16,0,"H",19.0
1248,"Steinberg"," Illustration Entrepreneur"," Bosch",16,0,"H",19.3
1249,"Steinberg"," Illustration Entrepreneur"," Bosch",16,0,"H",20.0
1250,"Steinberg"," Illustration Entrepreneur"," Bosch",16,0,"H",20.3
1251,"Steinberg"," Visual Principles for the Screen"," Haider",12,0,"M",8.3
1252,"Steinberg"," Visual Principles for the Screen"," Haider",12,0,"M",9.0
1253,"Steinberg"," Visual Principles for the Screen"," Haider",12,0,"M",9.3
1254,"Steinberg"," Visual Principles for the Screen"," Haider",12,0,"M",10.0
1255,"Steinberg"," Visual Principles for the Screen"," Haider",12,0,"M",10.3
1256,"Steinberg"," Visual Principles for the Screen"," Haider",12,0,"M",11.0
1257,"Steinberg"," Visual Principles for the Screen"," Haider",12,0,"W",8.3
1258,"Steinberg"," Visual Principles for the Screen"," Haider",12,0,"W",9.0
1259,"Steinberg"," Visual Principles for the Screen"," Haider",12,0,"W",9.3
1260,"Steinberg"," Visual Principles for the Screen"," Haider",12,0,"W",10.0
1261,"Steinberg"," Visual Principles for the Screen"," Haider",12,0,"W",10.3
1262,"Steinberg"," Visual Principles for the Screen"," Haider",12,0,"W",11.0
1263,"Steinberg"," Visual Principles for the Screen"," Haider",15,0,"M",13.0
1264,"Steinberg"," Visual Principles for the Screen"," Haider",15,0,"M",13.3
1265,"Steinberg"," Visual Principles for the Screen"," Haider",15,0,"M",14.0
1266,"Steinberg"," Visual Principles for the Screen"," Haider",15,0,"M",14.3
1267,"Steinberg"," Visual Principles for the Screen"," Haider",15,0,"M",15.0
1268,"Steinberg"," Visual Principles for the Screen"," Haider",15,0,"M",15.3
1269,"Steinberg"," Visual Principles for the Screen"," Haider",15,0,"W",13.0
1270,"Steinberg"," Visual Principles for the Screen"," Haider",15,0,"W",13.3
1271,"Steinberg"," Visual Principles for the Screen"," Haider",15,0,"W",14.0
1272,"Steinberg"," Visual Principles for the Screen"," Haider",15,0,"W",14.3
1273,"Steinberg"," Visual Principles for the Screen"," Haider",15,0,"W",15.0
1274,"Steinberg"," Visual Principles for the Screen"," Haider",15,0,"W",15.3
1275,"Bixby"," Visual Principles for the Screen"," SILVERBERG",16,0,"M",8.3
1276,"Bixby"," Visual Principles for the Screen"," SILVERBERG",16,0,"M",9.0
1277,"Bixby"," Visual Principles for the Screen"," SILVERBERG",16,0,"M",9.3
1278,"Bixby"," Visual Principles for the Screen"," SILVERBERG",16,0,"M",10.0
1279,"Bixby"," Visual Principles for the Screen"," SILVERBERG",16,0,"M",10.3
1280,"Bixby"," Visual Principles for the Screen"," SILVERBERG",16,0,"M",11.0
1281,"Bixby"," Visual Principles for the Screen"," SILVERBERG",16,0,"W",8.3
1282,"Bixby"," Visual Principles for the Screen"," SILVERBERG",16,0,"W",9.0
1283,"Bixby"," Visual Principles for the Screen"," SILVERBERG",16,0,"W",9.3
1284,"Bixby"," Visual Principles for the Screen"," SILVERBERG",16,0,"W",10.0
1285,"Bixby"," Visual Principles for the Screen"," SILVERBERG",16,0,"W",10.3
1286,"Bixby"," Visual Principles for the Screen"," SILVERBERG",16,0,"W",11.0
1287,"Weil"," Visual Principles for the Screen"," Kratschmer",12,0,"T",18.0
1288,"Weil"," Visual Principles for the Screen"," Kratschmer",12,0,"T",18.3
1289,"Weil"," Visual Principles for the Screen"," Kratschmer",12,0,"T",19.0
1290,"Weil"," Visual Principles for the Screen"," Kratschmer",12,0,"T",19.3
1291,"Weil"," Visual Principles for the Screen"," Kratschmer",12,0,"T",20.0
1292,"Weil"," Visual Principles for the Screen"," Kratschmer",12,0,"T",20.3
1293,"Weil"," Visual Principles for the Screen"," Kratschmer",12,0,"H",18.0
1294,"Weil"," Visual Principles for the Screen"," Kratschmer",12,0,"H",18.3
1295,"Weil"," Visual Principles for the Screen"," Kratschmer",12,0,"H",19.0
1296,"Weil"," Visual Principles for the Screen"," Kratschmer",12,0,"H",19.3
1297,"Weil"," Visual Principles for the Screen"," Kratschmer",12,0,"H",20.0
1298,"Weil"," Visual Principles for the Screen"," Kratschmer",12,0,"H",20.3
1299,"Bixby"," Introduction to Letterpress Printing"," Oberkirsch",7,0,"T",16.3
1300,"Bixby"," Introduction to Letterpress Printing"," Oberkirsch",7,0,"T",17.0
1301,"Bixby"," Introduction to Letterpress Printing"," Oberkirsch",7,0,"T",17.3
1302,"Bixby"," Introduction to Letterpress Printing"," Oberkirsch",7,0,"T",18.0
1303,"Bixby"," Introduction to Letterpress Printing"," Oberkirsch",7,0,"T",18.3
1304,"Bixby"," Introduction to Letterpress Printing"," Oberkirsch",7,0,"T",19.0
1305,"Bixby"," Introduction to Letterpress Printing"," Oberkirsch",7,0,"H",16.3
1306,"Bixby"," Introduction to Letterpress Printing"," Oberkirsch",7,0,"H",17.0
1307,"Bixby"," Introduction to Letterpress Printing"," Oberkirsch",7,0,"H",17.3
1308,"Bixby"," Introduction to Letterpress Printing"," Oberkirsch",7,0,"H",18.0
1309,"Bixby"," Introduction to Letterpress Printing"," Oberkirsch",7,0,"H",18.3
1310,"Bixby"," Introduction to Letterpress Printing"," Oberkirsch",7,0,"H",19.0
1311,"Bixby"," Anatomy Figure Structure"," Adams",12,0,"M",13.0
1312,"Bixby"," Anatomy Figure Structure"," Adams",12,0,"M",13.3
1313,"Bixby"," Anatomy Figure Structure"," Adams",12,0,"M",14.0
1314,"Bixby"," Anatomy Figure Structure"," Adams",12,0,"M",14.3
1315,"Bixby"," Anatomy Figure Structure"," Adams",12,0,"M",15.0
1316,"Bixby"," Anatomy Figure Structure"," Adams",12,0,"M",15.3
1317,"Bixby"," Anatomy Figure Structure"," Adams",12,0,"W",13.0
1318,"Bixby"," Anatomy Figure Structure"," Adams",12,0,"W",13.3
1319,"Bixby"," Anatomy Figure Structure"," Adams",12,0,"W",14.0
1320,"Bixby"," Anatomy Figure Structure"," Adams",12,0,"W",14.3
1321,"Bixby"," Anatomy Figure Structure"," Adams",12,0,"W",15.0
1322,"Bixby"," Anatomy Figure Structure"," Adams",12,0,"W",15.3
1323,"Givens"," UnCommon St. Louis: Race Place and Power"," Dingwall",8,0,"F",13.0
1324,"Givens"," UnCommon St. Louis: Race Place and Power"," Dingwall",8,0,"F",13.3
1325,"Givens"," UnCommon St. Louis: Race Place and Power"," Dingwall",8,0,"F",14.0
1326,"Givens"," UnCommon St. Louis: Race Place and Power"," Dingwall",8,0,"F",14.3
1327,"Givens"," UnCommon St. Louis: Race Place and Power"," Dingwall",8,0,"F",15.0
1328,"Givens"," UnCommon St. Louis: Race Place and Power"," Dingwall",8,0,"F",15.3
1329,"Walker Hall"," Digital Fabrication for Object Making"," Todd",8,0,"M",16.3
1330,"Walker Hall"," Digital Fabrication for Object Making"," Todd",8,0,"M",17.0
1331,"Walker Hall"," Digital Fabrication for Object Making"," Todd",8,0,"M",17.3
1332,"Walker Hall"," Digital Fabrication for Object Making"," Todd",8,0,"M",18.0
1333,"Walker Hall"," Digital Fabrication for Object Making"," Todd",8,0,"M",18.3
1334,"Walker Hall"," Digital Fabrication for Object Making"," Todd",8,0,"M",19.0
1335,"Walker Hall"," Digital Fabrication for Object Making"," Todd",8,0,"W",16.3
1336,"Walker Hall"," Digital Fabrication for Object Making"," Todd",8,0,"W",17.0
1337,"Walker Hall"," Digital Fabrication for Object Making"," Todd",8,0,"W",17.3
1338,"Walker Hall"," Digital Fabrication for Object Making"," Todd",8,0,"W",18.0
1339,"Walker Hall"," Digital Fabrication for Object Making"," Todd",8,0,"W",18.3
1340,"Walker Hall"," Digital Fabrication for Object Making"," Todd",8,0,"W",19.0
1341,"Walker Hall"," Compositions in Clay"," Moon",15,0,"M",8.3
1342,"Walker Hall"," Compositions in Clay"," Moon",15,0,"M",9.0
1343,"Walker Hall"," Compositions in Clay"," Moon",15,0,"M",9.3
1344,"Walker Hall"," Compositions in Clay"," Moon",15,0,"M",10.0
1345,"Walker Hall"," Compositions in Clay"," Moon",15,0,"M",10.3
1346,"Walker Hall"," Compositions in Clay"," Moon",15,0,"M",11.0
1347,"Walker Hall"," Compositions in Clay"," Moon",15,0,"W",8.3
1348,"Walker Hall"," Compositions in Clay"," Moon",15,0,"W",9.0
1349,"Walker Hall"," Compositions in Clay"," Moon",15,0,"W",9.3
1350,"Walker Hall"," Compositions in Clay"," Moon",15,0,"W",10.0
1351,"Walker Hall"," Compositions in Clay"," Moon",15,0,"W",10.3
1352,"Walker Hall"," Compositions in Clay"," Moon",15,0,"W",11.0
1353,"Walker Hall"," Compositions in Clay"," Moon",16,0,"T",8.3
1354,"Walker Hall"," Compositions in Clay"," Moon",16,0,"T",9.0
1355,"Walker Hall"," Compositions in Clay"," Moon",16,0,"T",9.3
1356,"Walker Hall"," Compositions in Clay"," Moon",16,0,"T",10.0
1357,"Walker Hall"," Compositions in Clay"," Moon",16,0,"T",10.3
1358,"Walker Hall"," Compositions in Clay"," Moon",16,0,"T",11.0
1359,"Walker Hall"," Compositions in Clay"," Moon",16,0,"H",8.3
1360,"Walker Hall"," Compositions in Clay"," Moon",16,0,"H",9.0
1361,"Walker Hall"," Compositions in Clay"," Moon",16,0,"H",9.3
1362,"Walker Hall"," Compositions in Clay"," Moon",16,0,"H",10.0
1363,"Walker Hall"," Compositions in Clay"," Moon",16,0,"H",10.3
1364,"Walker Hall"," Compositions in Clay"," Moon",16,0,"H",11.0
1365,"Bixby"," Printmaking"," Johnston",12,0,"M",13.0
1366,"Bixby"," Printmaking"," Johnston",12,0,"M",13.3
1367,"Bixby"," Printmaking"," Johnston",12,0,"M",14.0
1368,"Bixby"," Printmaking"," Johnston",12,0,"M",14.3
1369,"Bixby"," Printmaking"," Johnston",12,0,"M",15.0
1370,"Bixby"," Printmaking"," Johnston",12,0,"M",15.3
1371,"Bixby"," Printmaking"," Johnston",12,0,"W",13.0
1372,"Bixby"," Printmaking"," Johnston",12,0,"W",13.3
1373,"Bixby"," Printmaking"," Johnston",12,0,"W",14.0
1374,"Bixby"," Printmaking"," Johnston",12,0,"W",14.3
1375,"Bixby"," Printmaking"," Johnston",12,0,"W",15.0
1376,"Bixby"," Printmaking"," Johnston",12,0,"W",15.3
1377,"Steinberg"," Architecture Through the Photographic Lens"," Colten",8,0,"T",17.3
1378,"Steinberg"," Architecture Through the Photographic Lens"," Colten",8,0,"T",18.0
1379,"Steinberg"," Architecture Through the Photographic Lens"," Colten",8,0,"T",18.3
1380,"Steinberg"," Architecture Through the Photographic Lens"," Colten",8,0,"T",19.0
1381,"Steinberg"," Architecture Through the Photographic Lens"," Colten",8,0,"T",19.3
1382,"Steinberg"," Architecture Through the Photographic Lens"," Colten",8,0,"T",20.0
1383,"Steinberg"," Architecture Through the Photographic Lens"," Colten",8,0,"H",17.3
1384,"Steinberg"," Architecture Through the Photographic Lens"," Colten",8,0,"H",18.0
1385,"Steinberg"," Architecture Through the Photographic Lens"," Colten",8,0,"H",18.3
1386,"Steinberg"," Architecture Through the Photographic Lens"," Colten",8,0,"H",19.0
1387,"Steinberg"," Architecture Through the Photographic Lens"," Colten",8,0,"H",19.3
1388,"Steinberg"," Architecture Through the Photographic Lens"," Colten",8,0,"H",20.0
1389,"Bixby"," Business of Fashion"," Bourgeois",23,0,"M",11.3
1390,"Bixby"," Business of Fashion"," Bourgeois",23,0,"M",12.0
1391,"Bixby"," Business of Fashion"," Bourgeois",23,0,"M",12.3
1392,"Bixby"," Business of Fashion"," Bourgeois",23,0,"W",11.3
1393,"Bixby"," Business of Fashion"," Bourgeois",23,0,"W",12.0
1394,"Bixby"," Business of Fashion"," Bourgeois",23,0,"W",12.3
1395,"Bixby"," Color Systems"," Wassenaar",12,0,"T",13.0
1396,"Bixby"," Color Systems"," Wassenaar",12,0,"T",13.3
1397,"Bixby"," Color Systems"," Wassenaar",12,0,"T",14.0
1398,"Bixby"," Color Systems"," Wassenaar",12,0,"T",14.3
1399,"Bixby"," Color Systems"," Wassenaar",12,0,"T",15.0
1400,"Bixby"," Color Systems"," Wassenaar",12,0,"T",15.3
